it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.13453935526854682	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	0.30378247950981679	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997	-0.16924312424126997
1000	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17053734908397034	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	0.17879106201051143	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902	-0.0082537129265410902
2000	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.18013703330310732	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.27609915685226444	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.16299561414828248	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.1312408095066106	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	0.17492056667536793	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	-0.095962123549157119	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.017141419154824838	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.048896223796496718	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912	0.0052164666277393912
3000	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.15114776665027937	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.36318065783919617	0.42076034351177893	0.42076034351177893	0.42076034351177893	0.42076034351177893	0.42076034351177893	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	0.091192471416117568	-0.26961257686149953	-0.26961257686149953	-0.26961257686149953	-0.26961257686149953	-0.26961257686149953	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.059955295234161807	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859	0.27198818642307859
4000	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.14673430262453593	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.2545766625387984	0.63318039365491596	0.63318039365491596	0.63318039365491596	0.63318039365491596	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	0.11302286585335659	-0.48644609103038006	-0.48644609103038006	-0.48644609103038006	-0.48644609103038006	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.03371143677117934	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182	0.14155379668544182
5000	0.2821195559298561	0.2821195559298561	0.2821195559298561	0.2821195559298561	0.2821195559298561	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16822323799624808	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.16257496436989544	0.94186962467427127	0.94186962467427127	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.1231190533762567	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	0.078304217313705987	-0.65975006874441511	-0.65975006874441511	0.1590005025535994	0.1590005025535994	0.1590005025535994	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.045104184619991383	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.089919020682542095	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449	0.084270747056189449
6000	0.32768336817899441	0.32768336817899441	0.32768336817899441	0.32768336817899441	0.32768336817899441	0.32768336817899441	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.089205206041581539	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	0.17368837051891328	1.188711431060792	1.188711431060792	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.12296169486782993	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	0.084536510637517673	-0.86102806288179767	-0.86102806288179767	0.20472167331116448	0.20472167331116448	0.20472167331116448	0.20472167331116448	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	-0.03375648882624839	0.050726675651083353	0.050726675651083353	0.050726675651083353	0.050726675651083353	0.050726675651083353	0.050726675651083353	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609	0.089151859881395609
7000	0.24380821491444771	0.24380821491444771	0.24380821491444771	0.24380821491444771	0.24380821491444771	0.24380821491444771	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.079539140297298624	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	0.17773573525706102	1.0263785037104773	1.0263785037104773	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.11995738023543366	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	0.085744430664218496	-0.78257028879602963	-0.78257028879602963	0.12385083467901405	0.12385083467901405	0.12385083467901405	0.12385083467901405	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	-0.040418239938135037	0.057778355021627356	0.057778355021627356	0.057778355021627356	0.057778355021627356	0.057778355021627356	0.057778355021627356	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521	0.091991304592842521
